0604	30	2	200	16000	20000	17.00
0607	34	1	200	16000	20000	16.58
0608	35	2	200	16000	20000	16.04
0609	29	1	200	16000	20000	16.12
0610	33	3	200	16000	20000	18.23
0611	31	1	200	16000	20000	15.75
0616	27	1	200	16000	20000	15.25
0620	31	1	200	16000	20000	17.66
0624	34	2	200	16000	20000	16.77
0629	35	2	200	16000	20000	19.25
0636	32	1	200	16000	20000	15.59
0643	35	1	200	16000	20000	19.22
0652	30	2	200	16000	20000	16.69
0654	34	2	200	16000	20000	16.07
0665	34	2	200	16000	20000	15.94
0668	33	2	200	16000	20000	15.74
0669	29	2	200	16000	20000	15.82
0670	33	2	200	16000	20000	17.18
0672	31	2	200	16000	20000	15.16
0678	27	2	200	16000	20000	16.51
0679	33	1	200	16000	20000	16.24
0695	29	2	200	16000	20000	16.62
0711	28	1	200	16000	20000	15.61
0734	29	3	200	16000	20000	17.70
0736	32	1	200	16000	20000	15.88
0786	35	1	200	16000	20000	18.65
0787	30	1	200	16000	20000	15.70
0796	32	2	200	16000	20000	15.98
0812	29	1	200	16000	20000	16.37
0818	35	1	200	16000	20000	15.84
0856	31	1	200	16000	20000	17.03
0900	33	1	200	16000	20000	17.05
